Chromosome	m1A peak middle position	RefSeq ID	Segment	Cell
chr1	186389887	NM_017847	3UTR	HEPG2_common_mRNA
chr1	192778245	NM_002923	CDS	HeLa
chr1	192778247	NM_002923	CDS	HEPG2_common_mRNA
chr1	192778250	NM_002923	CDS	HEPG2_Glucose_starv_4h
chr1	192781269	NM_002923	3UTR	HeLa
chr1	192781269	NM_002923	3UTR	HEPG2_common_mRNA
chr1	193018957	NM_001199262	CDS	HEPG2_heat_shock_4h
chr1	193020931	NM_001199263	CDS	HEPG2_common_mRNA
chr1	193020934	NM_001199263	CDS	HeLa
chr1	193028412	NM_001199263	5UTR	HEK293
chr1	193028416	NM_001199263	5UTR	HEPG2_common_total_RNA
chr1	193028421	NM_001199263	5UTR	HeLa
chr1	193028423	NM_001199262	5UTR	HEPG2_heat_shock_4h
chr1	193028426	NM_001199263	5UTR	HEPG2_common_mRNA
chr1	193074439	NM_197962	CDS	HEPG2_common_mRNA
chr1	193074457	NM_197962	CDS	HeLa
chr1	193074462	NM_197962	CDS	HEPG2_heat_shock_4h
chr1	193074469	NM_197962	CDS	HEPG2_Glucose_starv_4h
chr1	193091279	NM_024529	5UTR	HEK293
chr1	193091295	NM_024529	5UTR	HEPG2_common_total_RNA
chr1	193091305	NM_024529	5UTR	HeLa
chr1	193091312	NM_024529	5UTR	HEPG2_common_mRNA
chr1	193091314	NM_024529	5UTR	HEPG2_heat_shock_4h
chr1	193091347	NM_024529	CDS	HEPG2_Glucose_starv_4h
chr1	197115591	NM_018136	5UTR	HEPG2_common_total_RNA
chr1	197115651	NM_018136	5UTR	HEPG2_common_mRNA
chr1	197744458	NM_001195215	5UTR	HEPG2_Glucose_starv_4h
chr1	197744484	NM_001195215	5UTR	HEPG2_common_mRNA
chr1	197871882	NM_001024594	CDS	HEPG2_heat_shock_4h
chr1	200378325	NM_001281293	CDS	HEPG2_heat_shock_4h
chr1	200378369	NM_001281293	CDS	HEPG2_common_mRNA
chr1	200378740	NM_001281293	CDS	HEPG2_heat_shock_4h
chr1	200378750	NM_001281293	CDS	HEPG2_common_mRNA
chr1	200378750	NM_001281293	CDS	HEPG2_Glucose_starv_4h
chr1	200589763	NM_014875	5UTR	HEPG2_heat_shock_4h
chr1	200589764	NM_014875	5UTR	HEPG2_common_total_RNA
chr1	200589774	NM_014875	5UTR	HEPG2_common_mRNA
chr1	200589781	NM_014875	5UTR	HeLa
chr1	200638942	NM_001031725	5UTR	HEPG2_common_mRNA
chr1	200638943	NM_001031725	5UTR	HEPG2_heat_shock_4h
chr1	200638961	NM_001031725	5UTR	HeLa
chr1	200638978	NM_001031725	5UTR	HEPG2_Glucose_starv_4h
chr1	200708756	NM_203459	5UTR	HEPG2_common_mRNA
chr1	200968536	NM_001252102	CDS	HeLa
chr1	200968550	NM_001252102	CDS	HEPG2_common_mRNA
chr1	201123352	NM_001288565	5UTR	HEPG2_common_mRNA
chr1	201123357	NM_001288565	5UTR	HEPG2_heat_shock_4h
chr1	201123378	NM_001288565	5UTR	HEPG2_Glucose_starv_4h
chr1	201178850	NM_001164586	CDS	HEPG2_common_mRNA
chr1	201179449	NM_001164586	CDS	HEPG2_common_mRNA
chr1	201435241	NM_012396	3UTR	HeLa
chr1	201437595	NM_012396	CDS	HeLa
chr1	201437885	NR_073080	ncRNA	HEPG2_common_mRNA
chr1	201437885	NR_073080	ncRNA	HEPG2_heat_shock_4h
chr1	201438037	NM_012396	5UTR	HeLa
chr1	201438127	NR_073080	ncRNA	HEK293
chr1	201438132	NM_012396	5UTR	HEPG2_common_total_RNA
chr1	201459447	NM_004078	CDS	HeLa
chr1	201465417	NM_004078	CDS	HEPG2_common_mRNA
chr1	201476233	NM_004078	5UTR	HEPG2_Glucose_starv_4h
chr1	201617611	NM_020443	5UTR	HEPG2_Glucose_starv_4h
chr1	201617850	NM_020443	CDS	HeLa
chr1	201617875	NM_020443	CDS	HEPG2_Glucose_starv_4h
chr1	201617943	NM_020443	CDS	HEPG2_common_mRNA
chr1	201798325	NR_046696	ncRNA	HEPG2_heat_shock_4h
chr1	201798382	NR_046696	ncRNA	HEPG2_common_mRNA
chr1	201798402	NM_018085	CDS	HeLa
chr1	201798458	NR_046696	ncRNA	HEPG2_common_total_RNA
chr1	201835977	NM_018085	CDS	HEPG2_common_total_RNA
chr1	201844018	NM_018085	CDS	HeLa
chr1	201857891	NM_198149	5UTR	HeLa
chr1	201857917	NM_198149	5UTR	HEPG2_heat_shock_4h
chr1	201857937	NM_198149	5UTR	HEPG2_Glucose_starv_4h
chr1	201857997	NM_198149	5UTR	HEPG2_common_mRNA
chr1	201915400	NM_012134	CDS	HEK293
chr1	201924665	NM_006335	CDS	HeLa
chr1	201924667	NM_006335	CDS	HEPG2_heat_shock_4h
chr1	201924669	NM_006335	CDS	HEPG2_Glucose_starv_4h
chr1	201926463	NM_006335	CDS	HEPG2_common_mRNA
chr1	201926464	NM_006335	CDS	HeLa
chr1	201926468	NM_006335	CDS	HEPG2_Glucose_starv_4h
chr1	201926468	NM_006335	CDS	HEPG2_heat_shock_4h
chr1	201951839	NM_020216	CDS	HEPG2_common_total_RNA
chr1	201951933	NM_020216	CDS	HeLa
chr1	201952196	NM_020216	CDS	HeLa
chr1	202113707	NM_001256129	5UTR	HEPG2_common_total_RNA
chr1	202113723	NM_138795	5UTR	HEPG2_common_mRNA
chr1	202113748	NM_138795	5UTR	HeLa
chr1	202317961	NM_002481	5UTR	HeLa
chr1	202317983	NM_002481	CDS	HEPG2_Glucose_starv_4h
chr1	202318040	NM_002481	CDS	HEPG2_common_mRNA
chr1	202699045	NM_006618	CDS	HEPG2_heat_shock_4h
chr1	202777493	NM_006618	5UTR	HeLa
chr1	202858173	NM_002871	CDS	HEPG2_heat_shock_4h
chr1	202858174	NM_002871	CDS	HEPG2_common_mRNA
chr1	202917496	NM_015999	CDS	HeLa
chr1	202927397	NM_015999	5UTR	HEPG2_common_mRNA
chr1	202935963	NM_016243	CDS	HEPG2_common_mRNA
chr1	202935973	NM_016243	CDS	HeLa
chr1	202976627	NM_001079809	CDS	HEPG2_common_mRNA
chr1	202976639	NM_138391	CDS	HEPG2_heat_shock_4h
chr1	203274727	NM_006763	5UTR	HEK293
chr1	203274759	NM_006763	CDS	HeLa
chr1	203274766	NM_006763	CDS	HEPG2_common_total_RNA
chr1	203274769	NM_006763	CDS	HEPG2_common_mRNA
chr1	203274773	NM_006763	CDS	HEPG2_heat_shock_4h
chr1	203276855	NM_006763	3UTR	HEPG2_common_mRNA
chr1	203276869	NM_006763	3UTR	HeLa
chr1	203764845	NM_014827	5UTR	HEPG2_heat_shock_4h
chr1	203764850	NM_014827	5UTR	HeLa
chr1	203764857	NM_014827	5UTR	HEPG2_common_mRNA
chr1	203830791	NR_130746	ncRNA	HEPG2_heat_shock_4h
chr1	203830797	NM_003094	CDS	HeLa
chr1	204042551	NM_005686	5UTR	HEPG2_common_mRNA
chr1	204042567	NM_005686	5UTR	HEPG2_heat_shock_4h
chr1	204042675	NM_005686	5UTR	HEPG2_common_total_RNA
chr1	204091073	NM_005686	CDS	HeLa
chr1	204121110	NM_018208	5UTR	HEPG2_Glucose_starv_4h
chr1	204191155	NM_014935	3UTR	HEPG2_Glucose_starv_4h
chr1	204191176	NM_014935	3UTR	HEPG2_common_mRNA
chr1	204191190	NM_014935	3UTR	HEPG2_heat_shock_4h
chr1	204380442	NM_032833	CDS	HeLa
chr1	204380793	NM_032833	5UTR	HeLa
chr1	204423859	NM_002646	CDS	HEPG2_common_total_RNA
chr1	204425129	NM_002646	CDS	HEK293
chr1	204485592	NM_001278516	5UTR	HEPG2_common_mRNA
chr1	204589346	NM_201630	5UTR	HEPG2_common_mRNA
chr1	204654509	NM_201630	5UTR	HEPG2_heat_shock_4h
chr1	204654525	NM_201630	5UTR	HeLa
chr1	204654528	NM_201630	5UTR	HEPG2_Glucose_starv_4h
chr1	205180575	NM_015375	CDS	HEPG2_common_mRNA
chr1	205180625	NM_015375	CDS	HEPG2_heat_shock_4h
chr1	205180630	NM_015375	CDS	HEPG2_Glucose_starv_4h
chr1	205473893	NM_002596	5UTR	HEPG2_heat_shock_4h
chr1	205473894	NM_002596	5UTR	HEPG2_common_mRNA
chr1	205473906	NM_002596	5UTR	HeLa
chr1	205473929	NM_002596	5UTR	HEPG2_Glucose_starv_4h
chr1	205589417	NM_001973	CDS	HeLa
chr1	205600918	NM_001973	5UTR	HEPG2_common_mRNA
chr1	205600920	NM_001973	5UTR	HEPG2_heat_shock_4h
chr1	205686183	NM_022731	3UTR	HEPG2_common_total_RNA
chr1	205689706	NM_022731	CDS	HeLa
chr1	205719214	NM_022731	5UTR	HeLa
chr1	205719215	NM_022731	5UTR	HEPG2_common_mRNA
chr1	205719216	NM_022731	5UTR	HEK293
chr1	205719220	NM_022731	5UTR	HEPG2_Glucose_starv_4h
chr1	205719238	NM_022731	5UTR	HEPG2_common_total_RNA
chr1	205719271	NM_022731	5UTR	HEPG2_heat_shock_4h
chr1	205744289	NM_001135663	5UTR	HEPG2_common_mRNA
chr1	205744417	NM_001135663	5UTR	HEPG2_heat_shock_4h
chr1	205744452	NM_001135663	5UTR	HEPG2_Glucose_starv_4h
chr1	205744534	NM_001135662	5UTR	HeLa
chr1	205780073	NM_173854	5UTR	HEPG2_common_mRNA
chr1	205780094	NM_173854	5UTR	HEPG2_Glucose_starv_4h
chr1	206138945	NM_001123168	5UTR	HeLa
chr1	206681044	NM_182663	CDS	HEPG2_common_mRNA
chr1	206681092	NM_182663	CDS	HEPG2_Glucose_starv_4h
chr1	206785721	NM_006893	5UTR	HeLa
chr1	206785724	NM_006893	5UTR	HEPG2_common_mRNA
chr1	206785731	NM_006893	5UTR	HEPG2_common_total_RNA
chr1	206785734	NM_006893	5UTR	HEPG2_heat_shock_4h
chr1	206808986	NM_003582	5UTR	HeLa
chr1	206808995	NM_001004023	5UTR	HEPG2_Glucose_starv_4h
chr1	206809015	NM_001004023	5UTR	HEPG2_common_mRNA
chr1	206858481	NM_004759	5UTR	HEPG2_heat_shock_4h
chr1	206858486	NM_032960	5UTR	HEPG2_common_mRNA
chr1	206858582	NM_032960	CDS	HeLa
chr1	206858587	NM_004759	CDS	HEPG2_common_total_RNA
chr1	206858760	NM_032960	CDS	HEPG2_common_mRNA
chr1	206907357	NM_032960	3UTR	HeLa
chr1	207226672	NM_006212	5UTR	HEPG2_heat_shock_4h
chr1	207226681	NM_006212	5UTR	HEPG2_Glucose_starv_4h
chr1	207262231	NM_001017365	5UTR	HEPG2_common_mRNA
chr1	207495124	NM_000574	CDS	HEPG2_common_total_RNA
chr1	207495125	NM_000574	CDS	HeLa
chr1	207925552	NM_172359	5UTR	HEPG2_common_total_RNA
chr1	208417390	NM_025179	5UTR	HEPG2_Glucose_starv_4h
chr1	208417506	NM_025179	5UTR	HEPG2_common_mRNA
chr1	208417530	NM_025179	5UTR	HeLa
chr1	209788727	NM_001127641	CDS	HeLa
chr1	209789860	NM_000228	CDS	HEPG2_common_mRNA
chr1	210004303	NM_014388	CDS	HEPG2_common_mRNA
chr1	210404959	NR_024337	ncRNA	HEPG2_heat_shock_4h
chr1	210406224	NM_019605	5UTR	HEPG2_common_mRNA
chr1	210407106	NR_024337	ncRNA	HEPG2_heat_shock_4h
chr1	210407114	NR_024337	ncRNA	HeLa
chr1	210407219	NR_024337	ncRNA	HEPG2_common_mRNA
chr1	211432908	NM_001136225	CDS	HeLa
chr1	211432913	NM_001136223	CDS	HEPG2_common_mRNA
chr1	211432958	NM_001136223	CDS	HEPG2_common_total_RNA
chr1	211486904	NM_001136223	CDS	HEPG2_common_total_RNA
chr1	211848837	NM_002497	5UTR	HEPG2_common_mRNA
chr1	211848839	NM_002497	5UTR	HEPG2_Glucose_starv_4h
chr1	211848862	NM_002497	5UTR	HeLa
chr1	212208767	NR_037667	ncRNA	HEPG2_heat_shock_4h
chr1	212208791	NM_015434	5UTR	HeLa
chr1	212208843	NR_037667	ncRNA	HEPG2_common_mRNA
chr1	212209188	NM_016448	5UTR	HeLa
chr1	212209204	NM_001286229	5UTR	HEPG2_common_mRNA
chr1	212273692	NM_016448	CDS	HEPG2_common_total_RNA
chr1	212459032	NM_006243	5UTR	HEPG2_common_mRNA
chr1	212459103	NM_006243	5UTR	HeLa
chr1	212548620	NM_001198862	CDS	HEK293
chr1	212588135	NM_018252	5UTR	HEPG2_common_mRNA
chr1	212588158	NM_018252	5UTR	HEPG2_heat_shock_4h
chr1	212606364	NR_026598	ncRNA	HEPG2_common_total_RNA
chr1	212606408	NM_013349	CDS	HeLa
chr1	212782192	NM_001040619	5UTR	HEPG2_common_total_RNA
chr1	212782193	NM_001674	5UTR	HEPG2_common_mRNA
chr1	212782195	NM_001040619	5UTR	HEK293
chr1	212782196	NM_001674	5UTR	HeLa
chr1	212860162	NM_018664	CDS	HEPG2_common_mRNA
chr1	212860223	NM_018664	CDS	HEPG2_heat_shock_4h
chr1	212860224	NM_018664	CDS	HEPG2_Glucose_starv_4h
chr1	212870374	NM_018664	CDS	HEPG2_heat_shock_4h
chr1	212873120	NM_018664	5UTR	HEPG2_common_mRNA
chr1	212873120	NM_018664	5UTR	HEPG2_Glucose_starv_4h
chr1	212873170	NM_018664	5UTR	HeLa
chr1	212873172	NM_018664	5UTR	HEPG2_heat_shock_4h
chr1	212873214	NM_018664	5UTR	HEK293
chr1	213031249	NR_027286	ncRNA	HEPG2_heat_shock_4h
chr1	213031293	NR_027286	ncRNA	HEPG2_common_mRNA
chr1	213031352	NR_027285	ncRNA	HeLa
chr1	213031779	NM_014053	5UTR	HEK293
chr1	213031796	NM_014053	CDS	HeLa
chr1	213031809	NM_014053	CDS	HEPG2_Glucose_starv_4h
chr1	213031812	NM_014053	CDS	HEPG2_common_total_RNA
chr1	213031946	NM_014053	CDS	HEPG2_heat_shock_4h
chr1	213031952	NM_014053	CDS	HEPG2_common_mRNA
chr1	213032095	NM_014053	CDS	HeLa
chr1	213123993	NM_001301056	5UTR	HEPG2_common_mRNA
chr1	213123996	NM_001301056	5UTR	HEPG2_heat_shock_4h
chr1	213124030	NM_001301056	5UTR	HEPG2_Glucose_starv_4h
chr1	213188728	NM_001300755	5UTR	HEPG2_common_mRNA
chr1	213189048	NM_001300758	5UTR	HEPG2_common_mRNA
chr1	213224759	NM_001287218	5UTR	HEPG2_common_mRNA
chr1	214557215	NM_005401	CDS	HEPG2_common_total_RNA
chr1	214724730	NM_005401	5UTR	HEPG2_common_total_RNA
chr1	214776608	NM_016343	5UTR	HEPG2_common_mRNA
chr1	214776613	NM_016343	5UTR	HEK293
chr1	214776615	NM_016343	5UTR	HEPG2_Glucose_starv_4h
chr1	214776620	NM_016343	5UTR	HEPG2_heat_shock_4h
chr1	214776632	NM_016343	5UTR	HeLa
chr1	214813729	NM_016343	CDS	HEK293
chr1	214822113	NM_016343	CDS	HEPG2_common_mRNA
chr1	215740820	NM_016121	5UTR	HeLa
chr1	215740922	NM_016121	5UTR	HEPG2_common_mRNA
chr1	215740924	NM_016121	5UTR	HEPG2_heat_shock_4h
chr1	215741049	NM_016121	CDS	HeLa
chr1	215793890	NM_016121	CDS	HEPG2_common_total_RNA
chr1	217804319	NM_001297754	5UTR	HEPG2_heat_shock_4h
chr1	218458726	NM_016052	CDS	HEPG2_heat_shock_4h
chr1	218458731	NM_016052	CDS	HeLa
chr1	218475698	NM_016052	CDS	HEPG2_Glucose_starv_4h
chr1	218475744	NM_016052	CDS	HEPG2_common_mRNA
chr1	218478419	NM_016052	CDS	HEPG2_heat_shock_4h
chr1	219347268	NM_138794	CDS	HEPG2_common_mRNA
chr1	220142231	NM_004446	CDS	HeLa
chr1	220170591	NM_004446	CDS	HEPG2_common_mRNA
chr1	220170606	NM_004446	CDS	HeLa
chr1	220170617	NM_004446	CDS	HEPG2_common_total_RNA
chr1	220219768	NM_004446	5UTR	HeLa
chr1	220219773	NM_004446	5UTR	HEPG2_common_mRNA
chr1	220267580	NM_018060	CDS	HEPG2_common_total_RNA
chr1	220267613	NM_018060	CDS	HeLa
chr1	220701810	NM_018650	5UTR	HeLa
chr1	220701817	NM_018650	5UTR	HEPG2_common_total_RNA
chr1	220701838	NM_018650	5UTR	HEPG2_common_mRNA
chr1	220701897	NM_018650	5UTR	HEPG2_Glucose_starv_4h
chr1	220701934	NM_018650	5UTR	HEK293
chr1	220863805	NM_024709	CDS	HEPG2_heat_shock_4h
chr1	220863867	NM_024709	CDS	HEPG2_common_mRNA
chr1	220863870	NM_024709	CDS	HEPG2_Glucose_starv_4h
chr1	220863872	NM_024709	CDS	HeLa
chr1	220871123	NM_024709	3UTR	HEPG2_heat_shock_4h
chr1	220871139	NM_024709	3UTR	HEPG2_common_mRNA
chr1	220921719	NM_017898	5UTR	HeLa
chr1	220960388	NM_022746	CDS	HEPG2_common_total_RNA
chr1	220960396	NM_022746	CDS	HeLa
chr1	222763103	NM_001201536	5UTR	HEPG2_Glucose_starv_4h
chr1	222763155	NM_001201536	5UTR	HEPG2_heat_shock_4h
chr1	222867596	NM_022831	CDS	HEPG2_heat_shock_4h
chr1	222885686	NM_022831	5UTR	HEPG2_heat_shock_4h
chr1	222885691	NM_022831	5UTR	HEPG2_common_mRNA
chr1	222885694	NM_022831	5UTR	HeLa
chr1	222885713	NM_022831	5UTR	HEPG2_common_total_RNA
chr1	222895837	NM_144695	CDS	HEK293
chr1	222988469	NM_032890	5UTR	HEPG2_heat_shock_4h
chr1	222988471	NM_032890	5UTR	HEPG2_common_mRNA
chr1	223900347	NM_001748	CDS	HeLa
chr1	223900364	NM_001748	CDS	HEPG2_common_mRNA
chr1	223943266	NM_001748	CDS	HeLa
chr1	223943277	NM_001146068	CDS	HEK293
chr1	224033522	NM_001031685	5UTR	HEPG2_heat_shock_4h
chr1	224033524	NM_001031685	5UTR	HEPG2_common_mRNA
chr1	224033525	NM_001031685	5UTR	HeLa
chr1	224301914	NM_015176	CDS	HeLa
chr1	224301943	NR_049764	ncRNA	HEPG2_common_mRNA
chr1	224371032	NM_003676	5UTR	HeLa
chr1	224371032	NM_003676	5UTR	HEPG2_common_mRNA
chr1	224371034	NM_003676	5UTR	HEPG2_Glucose_starv_4h
chr1	224371039	NM_003676	CDS	HEPG2_common_total_RNA
chr1	224491480	NM_206840	CDS	HEK293
chr1	224505480	NM_001243147	CDS	HEPG2_heat_shock_4h
chr1	224505608	NM_002533	CDS	HEPG2_Glucose_starv_4h
chr1	224514147	NM_001243147	CDS	HEPG2_heat_shock_4h
chr1	224544628	NR_102347	ncRNA	HEPG2_common_mRNA
chr1	224621707	NM_025160	CDS	HEPG2_heat_shock_4h
chr1	224621709	NM_001115113	CDS	HEPG2_common_total_RNA
chr1	224621711	NM_025160	CDS	HEPG2_Glucose_starv_4h
chr1	224621720	NM_025160	CDS	HEPG2_common_mRNA
chr1	224621746	NM_025160	CDS	HeLa
chr1	225117451	NM_144989	5UTR	HEPG2_common_mRNA
chr1	225117462	NM_144989	5UTR	HEPG2_heat_shock_4h
chr1	225611779	NM_194442	5UTR	HEK293
chr1	225615677	NM_002296	5UTR	HeLa
chr1	225615677	NM_002296	5UTR	HEPG2_common_mRNA
chr1	225615697	NM_002296	5UTR	HEPG2_Glucose_starv_4h
chr1	225615698	NM_002296	5UTR	HEPG2_heat_shock_4h
chr1	225702542	NM_018212	CDS	HEPG2_common_total_RNA
chr1	225704988	NM_018212	CDS	HeLa
chr1	225707035	NM_018212	CDS	HEPG2_common_mRNA
chr1	225707046	NM_001008493	CDS	HEK293
chr1	225707080	NM_018212	CDS	HEPG2_common_total_RNA
chr1	225707092	NM_018212	CDS	HeLa
chr1	225840609	NM_018212	5UTR	HEPG2_common_total_RNA
chr1	225840624	NM_018212	5UTR	HeLa
chr1	225840624	NM_018212	5UTR	HEPG2_common_mRNA
chr1	225840701	NM_001008493	5UTR	HEK293
chr1	225965634	NM_001130440	5UTR	HEPG2_common_total_RNA
chr1	225965639	NM_003133	5UTR	HeLa
chr1	225997844	NM_001136018	5UTR	HeLa
chr1	225997949	NM_001291163	5UTR	HEPG2_Glucose_starv_4h
chr1	225998044	NM_001291163	5UTR	HEPG2_common_mRNA
chr1	226016526	NM_001136018	CDS	HeLa
chr1	226033155	NM_001136018	3UTR	HeLa
chr1	226033157	NM_001136018	3UTR	HEPG2_common_mRNA
chr1	226067071	NM_014698	5UTR	HeLa
chr1	226107802	NM_013328	3UTR	HeLa
chr1	226107804	NM_013328	3UTR	HEPG2_common_mRNA
chr1	226111860	NM_013328	5UTR	HeLa
chr1	226111860	NM_013328	5UTR	HEPG2_common_total_RNA
chr1	226175845	NM_152608	CDS	HEPG2_common_mRNA
chr1	226186959	NM_152608	CDS	HEPG2_heat_shock_4h
chr1	226186965	NM_152608	CDS	HEPG2_common_mRNA
chr1	226186965	NM_152608	CDS	HEPG2_Glucose_starv_4h
chr1	226250474	NM_002107	5UTR	HEPG2_common_mRNA
chr1	226250499	NR_002315	ncRNA	HEPG2_common_total_RNA
chr1	226250509	NR_002315	ncRNA	HeLa
chr1	226250510	NR_002315	ncRNA	HEK293
chr1	226252111	NR_002315	ncRNA	HeLa
chr1	226334476	NM_022735	CDS	HeLa
chr1	226340040	NM_022735	CDS	HEPG2_common_mRNA
chr1	226349325	NM_022735	CDS	HeLa
chr1	226349387	NM_022735	CDS	HEPG2_common_mRNA
chr1	226374252	NM_022735	CDS	HEPG2_common_mRNA
chr1	226374322	NM_022735	CDS	HeLa
chr1	226595651	NM_001618	5UTR	HEPG2_common_total_RNA
chr1	226595656	NM_001618	5UTR	HEPG2_common_mRNA
chr1	226595658	NM_001618	5UTR	HeLa
chr1	226595690	NM_001618	5UTR	HEK293
chr1	226736648	NM_001003665	CDS	HEK293
chr1	226924074	NM_002221	CDS	HeLa
chr1	226924075	NM_002221	CDS	HEPG2_heat_shock_4h
chr1	226924080	NM_002221	CDS	HEPG2_common_mRNA
chr1	226925184	NM_002221	5UTR	HEPG2_Glucose_starv_4h
chr1	226925228	NM_002221	5UTR	HEPG2_common_mRNA
chr1	227058343	NM_012486	5UTR	HEPG2_heat_shock_4h
chr1	227069672	NM_012486	CDS	HEPG2_common_mRNA
chr1	227069682	NM_012486	CDS	HEPG2_Glucose_starv_4h
chr1	227069691	NM_012486	CDS	HEPG2_heat_shock_4h
chr1	227069695	NM_000447	CDS	HeLa
chr1	227071457	NM_012486	CDS	HEPG2_Glucose_starv_4h
chr1	227128054	NM_020247	5UTR	HEPG2_common_mRNA
chr1	227128056	NM_020247	5UTR	HEPG2_Glucose_starv_4h
chr1	227128056	NM_020247	5UTR	HEPG2_heat_shock_4h
chr1	227128057	NM_020247	5UTR	HeLa
chr1	227169795	NM_020247	CDS	HEK293
chr1	227169795	NM_020247	CDS	HeLa
chr1	227169799	NM_020247	CDS	HEPG2_common_mRNA
chr1	228270446	NM_001658	5UTR	HeLa
chr1	228270492	NM_001024226	5UTR	HEPG2_common_mRNA
chr1	228270493	NM_001024226	5UTR	HEPG2_heat_shock_4h
chr1	228270962	NM_001024227	5UTR	HEPG2_common_mRNA
chr1	228270962	NM_001024227	5UTR	HEPG2_Glucose_starv_4h
chr1	228270962	NM_001024227	5UTR	HEPG2_heat_shock_4h
chr1	228285649	NM_001024226	CDS	HEPG2_common_total_RNA
chr1	228285704	NM_001024227	CDS	HEK293
chr1	228285704	NM_001658	CDS	HeLa
chr1	228286447	NM_001658	3UTR	HeLa
chr1	228286464	NM_001024227	3UTR	HEK293
chr1	228286501	NM_001658	3UTR	HEPG2_common_total_RNA
chr1	228288691	NR_130975	ncRNA	HEPG2_common_mRNA
chr1	228289114	NM_024319	CDS	HeLa
chr1	228290070	NM_024319	CDS	HEPG2_heat_shock_4h
chr1	228290179	NM_024319	CDS	HEPG2_common_mRNA
chr1	228290248	NM_024319	CDS	HeLa
chr1	228290684	NM_024319	CDS	HeLa
chr1	228290871	NR_130975	ncRNA	HEPG2_heat_shock_4h
chr1	228290875	NR_130975	ncRNA	HEPG2_Glucose_starv_4h
chr1	228290918	NR_130975	ncRNA	HEK293
chr1	228290936	NM_024319	5UTR	HEPG2_common_total_RNA
chr1	228290986	NM_024319	5UTR	HeLa
chr1	228290998	NR_130975	ncRNA	HEPG2_common_mRNA
chr1	228328015	NM_000858	5UTR	HEPG2_common_mRNA
chr1	228328029	NM_000858	5UTR	HEPG2_common_total_RNA
chr1	228333229	NM_001159390	CDS	HeLa
chr1	228345927	NM_020435	CDS	HeLa
chr1	228345967	NM_020435	CDS	HEPG2_common_mRNA
chr1	228401236	NM_052843	CDS	HeLa
chr1	228401266	NM_052843	CDS	HEPG2_common_mRNA
chr1	228407171	NM_001271223	CDS	HEPG2_common_mRNA
chr1	228407174	NM_001271223	CDS	HEPG2_Glucose_starv_4h
chr1	228407181	NM_001271223	CDS	HEPG2_heat_shock_4h
chr1	228412315	NM_052843	CDS	HEPG2_common_mRNA
chr1	228431016	NM_052843	CDS	HeLa
chr1	228431044	NM_052843	CDS	HEPG2_Glucose_starv_4h
chr1	228432002	NM_052843	CDS	HEPG2_common_mRNA
chr1	228432166	NM_052843	CDS	HeLa
chr1	228433238	NM_052843	CDS	HeLa
chr1	228433258	NM_052843	CDS	HEPG2_common_mRNA
chr1	228437770	NM_052843	CDS	HeLa
chr1	228437775	NM_052843	CDS	HEPG2_common_total_RNA
chr1	228444530	NM_052843	CDS	HeLa
chr1	228451835	NM_052843	CDS	HEPG2_common_mRNA
chr1	228451958	NM_052843	CDS	HEPG2_Glucose_starv_4h
chr1	228451965	NM_052843	CDS	HeLa
chr1	228451973	NM_052843	CDS	HEPG2_common_total_RNA
chr1	228456380	NM_052843	CDS	HEPG2_common_mRNA
chr1	228459777	NM_001271223	CDS	HEPG2_Glucose_starv_4h
chr1	228459779	NM_001271223	CDS	HEPG2_heat_shock_4h
chr1	228459913	NM_001271223	CDS	HEPG2_common_mRNA
chr1	228461117	NM_001271223	CDS	HEPG2_heat_shock_4h
chr1	228461119	NM_001271223	CDS	HEPG2_Glucose_starv_4h
chr1	228462022	NM_052843	CDS	HEPG2_common_mRNA
chr1	228462034	NM_052843	CDS	HEPG2_Glucose_starv_4h
chr1	228476476	NM_052843	CDS	HEPG2_common_mRNA
chr1	228481194	NM_052843	CDS	HeLa
chr1	228481200	NM_052843	CDS	HEPG2_Glucose_starv_4h
chr1	228481861	NM_052843	CDS	HEPG2_common_mRNA
chr1	228487118	NM_001271223	CDS	HEPG2_heat_shock_4h
chr1	228547872	NM_052843	CDS	HeLa
chr1	228558859	NM_001098623	CDS	HEPG2_common_total_RNA
chr1	228588845	NM_145214	CDS	HeLa
chr1	228594359	NM_145214	5UTR	HEPG2_common_mRNA
chr1	228594371	NM_145214	5UTR	HeLa
chr1	228675161	NM_001010858	5UTR	HEK293
chr1	228675201	NM_001010858	CDS	HEPG2_common_mRNA
chr1	228675206	NM_001010858	CDS	HEPG2_common_total_RNA
chr1	228675475	NM_001010858	CDS	HEPG2_common_total_RNA
chr1	228675489	NM_001010858	CDS	HeLa
chr1	228676709	NM_001010858	CDS	HEPG2_common_mRNA
chr1	228682269	NM_001010858	3UTR	HEPG2_common_total_RNA
chr1	228871314	NM_021205	5UTR	HEPG2_heat_shock_4h
chr1	228871600	NM_021205	CDS	HeLa
chr1	229406990	NM_004578	5UTR	HEPG2_common_mRNA
chr1	229407005	NM_004578	5UTR	HeLa
chr1	229407006	NM_001271998	5UTR	HEPG2_common_total_RNA
chr1	229438679	NM_004578	CDS	HeLa
chr1	229462734	NM_145257	CDS	HeLa
chr1	229477975	NM_145257	CDS	HEPG2_heat_shock_4h
chr1	229477982	NM_145257	CDS	HEPG2_common_mRNA
chr1	229477996	NM_145257	CDS	HEPG2_Glucose_starv_4h
chr1	229478168	NM_145257	CDS	HeLa
