chr	position	gene	segment	strain and medium
chrVIII	237216	YHR071W	CDS	Saccharomyces_cerevisiae
chrVIII	242845	YHR073W-A	5UTR	Saccharomyces_cerevisiae
chrVIII	242845	YHR073W	CDS	Saccharomyces_cerevisiae
chrVIII	269036	YHR082C	CDS	Saccharomyces_cerevisiae
chrVIII	272863	YHR083W	CDS	Saccharomyces_cerevisiae
chrVIII	281650	YHR088W	CDS	Saccharomyces_cerevisiae
chrVIII	295135	YHR096C	CDS	Saccharomyces_cerevisiae
chrVIII	295769	YHR096C	CDS	Saccharomyces_cerevisiae
chrVIII	296087	YHR096C	CDS	Saccharomyces_cerevisiae
chrVIII	298234	YHR097C	CDS	Saccharomyces_cerevisiae
chrVIII	301422	YHR098C	CDS	Saccharomyces_cerevisiae
chrVIII	301766	YHR098C	CDS	Saccharomyces_cerevisiae
chrVIII	305009	YHR099W	CDS	Saccharomyces_cerevisiae
chrVIII	308523	YHR099W	CDS	Saccharomyces_cerevisiae
chrVIII	318848	YHR102W	CDS	Saccharomyces_cerevisiae
chrVIII	341897	YHR116W	CDS	Saccharomyces_cerevisiae
chrVIII	360988	YHR127W	CDS	Saccharomyces_cerevisiae
chrVIII	374266	YHR135C	CDS	Saccharomyces_cerevisiae
chrVIII	393633	YHR148W	CDS	Saccharomyces_cerevisiae
chrVIII	394948	YHR149C	CDS	Saccharomyces_cerevisiae
chrVIII	415507	YHR158C	CDS	Saccharomyces_cerevisiae
chrVIII	434000	YHR165C	CDS	Saccharomyces_cerevisiae
chrVIII	483089	YHR188C	CDS	Saccharomyces_cerevisiae
chrVIII	514358	YHR206W	CDS	Saccharomyces_cerevisiae
chrVIII	517713	YHR208W	CDS	Saccharomyces_cerevisiae
chrX	1996	YJL225C	CDS	Saccharomyces_cerevisiae
chrX	27403	YJL214W	CDS	Saccharomyces_cerevisiae
chrX	41122	YJL208C	CDS	Saccharomyces_cerevisiae
chrX	61844	YJL198W	CDS	Saccharomyces_cerevisiae
chrX	78515	YJL187C	CDS	Saccharomyces_cerevisiae
chrX	95552	YJL174W	CDS	Saccharomyces_cerevisiae
chrX	96461	YJL173C	CDS	Saccharomyces_cerevisiae
chrX	97949	YJL172W	CDS	Saccharomyces_cerevisiae
chrX	109296	YJL165C	CDS	Saccharomyces_cerevisiae
chrX	149563	YJL141C	CDS	Saccharomyces_cerevisiae
chrX	179707	YJL128C	CDS	Saccharomyces_cerevisiae
chrX	182584	YJL127C	CDS	Saccharomyces_cerevisiae
chrX	188328	YJL123C	CDS	Saccharomyces_cerevisiae
chrX	196886	YJL115W	CDS	Saccharomyces_cerevisiae
chrX	210498	YJL110C	CDS	Saccharomyces_cerevisiae
chrX	227416	YJL104W	CDS	Saccharomyces_cerevisiae
chrX	235785	YJL101C	CDS	Saccharomyces_cerevisiae
chrX	243501	YJL098W	CDS	Saccharomyces_cerevisiae
chrX	245722	YJL097W	CDS	Saccharomyces_cerevisiae
chrX	301031	YJL074C	CDS	Saccharomyces_cerevisiae
chrX	311171	YJL069C	CDS	Saccharomyces_cerevisiae
chrX	316818	YJL062W-A	CDS	Saccharomyces_cerevisiae
chrX	342861	YJL050W	CDS	Saccharomyces_cerevisiae
chrX	362351	YJL042W	CDS	Saccharomyces_cerevisiae
chrX	365954	YJL041W	CDS	Saccharomyces_cerevisiae
chrX	369625	YJL039C	CDS	Saccharomyces_cerevisiae
chrX	389990	YJL029C	CDS	Saccharomyces_cerevisiae
chrX	395249	YJL025W	CDS	Saccharomyces_cerevisiae
chrX	400152	YJL020C	CDS	Saccharomyces_cerevisiae
chrX	401958	YJL020C	CDS	Saccharomyces_cerevisiae
chrX	405823	YJL016W	CDS	Saccharomyces_cerevisiae
chrX	425291	YJL005W	CDS	Saccharomyces_cerevisiae
chrX	443251	YJR004C	CDS	Saccharomyces_cerevisiae
chrX	466812	YJR017C	CDS	Saccharomyces_cerevisiae
chrX	466812	YJR018W	CDS	Saccharomyces_cerevisiae
chrX	470518	YJR024C	CDS	Saccharomyces_cerevisiae
chrX	555276	YJR063W	CDS	Saccharomyces_cerevisiae
chrX	574310	YJR075W	CDS	Saccharomyces_cerevisiae
chrX	595687	YJR091C	CDS	Saccharomyces_cerevisiae
chrX	597361	YJR091C	CDS	Saccharomyces_cerevisiae
chrX	598226	YJR091C	CDS	Saccharomyces_cerevisiae
chrX	637432	YJR112W	CDS	Saccharomyces_cerevisiae
chrX	641012	YJR116W	CDS	Saccharomyces_cerevisiae
chrX	643005	YJR117W	CDS	Saccharomyces_cerevisiae
chrX	667741	YJR131W	CDS	Saccharomyces_cerevisiae
chrX	669852	YJR132W	CDS	Saccharomyces_cerevisiae
chrX	713536	YJR151C	CDS	Saccharomyces_cerevisiae
chrX	714413	YJR151C	CDS	Saccharomyces_cerevisiae
chrX	719756	YJR152W	CDS	Saccharomyces_cerevisiae
chrX	739433	YJR160C	CDS	Saccharomyces_cerevisiae
chrXI	36076	YKL212W	CDS	Saccharomyces_cerevisiae
chrXI	39789	YKL210W	CDS	Saccharomyces_cerevisiae
chrXI	54148	YKL204W	CDS	Saccharomyces_cerevisiae
chrXI	55375	YKL204W	CDS	Saccharomyces_cerevisiae
chrXI	93004	YKL186C	CDS	Saccharomyces_cerevisiae
chrXI	94818	YKL185W	CDS	Saccharomyces_cerevisiae
chrXI	119737	YKL175W	CDS	Saccharomyces_cerevisiae
chrXI	153339	YKL160W	CDS	Saccharomyces_cerevisiae
chrXI	155173	YKL157W	CDS	Saccharomyces_cerevisiae
chrXI	197042	YKL129C	CDS	Saccharomyces_cerevisiae
chrXI	212900	YKL122C	CDS	Saccharomyces_cerevisiae
chrXI	222710	YKL116C	CDS	Saccharomyces_cerevisiae
chrXI	238117	YKL106W	CDS	Saccharomyces_cerevisiae
chrXI	251653	YKL101W	CDS	Saccharomyces_cerevisiae
chrXI	257650	YKL098W	CDS	Saccharomyces_cerevisiae
chrXI	262692	YKL095W	CDS	Saccharomyces_cerevisiae
chrXI	276836	YKL088W	CDS	Saccharomyces_cerevisiae
chrXI	336818	YKL054C	CDS	Saccharomyces_cerevisiae
chrXI	357102	YKL043W	CDS	Saccharomyces_cerevisiae
chrXI	358914	YKL042W	CDS	Saccharomyces_cerevisiae
chrXI	366040	YKL038W	CDS	Saccharomyces_cerevisiae
chrXI	368672	YKL038W	CDS	Saccharomyces_cerevisiae
chrXI	381180	YKL032C	CDS	Saccharomyces_cerevisiae
chrXI	381661	YKL032C	CDS	Saccharomyces_cerevisiae
chrXI	400624	YKL020C	CDS	Saccharomyces_cerevisiae
chrXI	403767	YKL018C-A	CDS	Saccharomyces_cerevisiae
chrXI	425517	YKL010C	CDS	Saccharomyces_cerevisiae
chrXI	436657	YKL004W	CDS	Saccharomyces_cerevisiae
chrXI	445685	YKR003W	CDS	Saccharomyces_cerevisiae
chrXI	453432	YKR008W	CDS	Saccharomyces_cerevisiae
chrXI	456668	YKR009C	CDS	Saccharomyces_cerevisiae
chrXI	481088	YKR021W	CDS	Saccharomyces_cerevisiae
chrXI	481593	YKR021W	CDS	Saccharomyces_cerevisiae
chrXI	487224	YKR024C	CDS	Saccharomyces_cerevisiae
chrXI	487861	YKR025W	CDS	Saccharomyces_cerevisiae
chrXI	512255	YKR038C	CDS	Saccharomyces_cerevisiae
chrXI	530161	YKR050W	CDS	Saccharomyces_cerevisiae
chrXI	562823	YKR064W	CDS	Saccharomyces_cerevisiae
chrXI	565826	YKR065C	CDS	Saccharomyces_cerevisiae
chrXI	580076	YKR075C	CDS	Saccharomyces_cerevisiae
chrXI	584115	YKR077W	CDS	Saccharomyces_cerevisiae
chrXI	596092	YKR082W	CDS	Saccharomyces_cerevisiae
chrXI	600179	YKR086W	CDS	Saccharomyces_cerevisiae
chrXI	606357	YKR089C	CDS	Saccharomyces_cerevisiae
chrXI	611784	YKR091W	CDS	Saccharomyces_cerevisiae
chrXI	636602	YKR099W	CDS	Saccharomyces_cerevisiae
chrXI	654319	YKR103W	CDS	Saccharomyces_cerevisiae
chrXII	15012	YLL063C	CDS	Saccharomyces_cerevisiae
chrXII	18254	YLL061W	CDS	Saccharomyces_cerevisiae
chrXII	67025	YLL036C	CDS	Saccharomyces_cerevisiae
chrXII	67025	YLL037W	3UTR	Saccharomyces_cerevisiae
chrXII	81551	YLL029W	CDS	Saccharomyces_cerevisiae
chrXII	88684	YLL026W	CDS	Saccharomyces_cerevisiae
chrXII	104628	YLL021W	CDS	Saccharomyces_cerevisiae
chrXII	106480	YLL019C	CDS	Saccharomyces_cerevisiae
chrXII	123702	YLL013C	CDS	Saccharomyces_cerevisiae
chrXII	126871	YLL012W	CDS	Saccharomyces_cerevisiae
chrXII	130071	YLL010C	CDS	Saccharomyces_cerevisiae
chrXII	130479	YLL010C	CDS	Saccharomyces_cerevisiae
chrXII	132355	YLL008W	CDS	Saccharomyces_cerevisiae
chrXII	177819	YLR017W	CDS	Saccharomyces_cerevisiae
chrXII	252933	YLR055C	CDS	Saccharomyces_cerevisiae
chrXII	261547	YLR060W	CDS	Saccharomyces_cerevisiae
chrXII	265590	YLR064W	CDS	Saccharomyces_cerevisiae
chrXII	319850	YLR089C	CDS	Saccharomyces_cerevisiae
chrXII	327895	YLR094C	CDS	Saccharomyces_cerevisiae
chrXII	328382	YLR094C	CDS	Saccharomyces_cerevisiae
chrXII	329837	YLR095C	CDS	Saccharomyces_cerevisiae
chrXII	334656	YLR096W	CDS	Saccharomyces_cerevisiae
chrXII	335653	YLR096W	CDS	Saccharomyces_cerevisiae
chrXII	375337	YLR114C	CDS	Saccharomyces_cerevisiae
chrXII	381316	YLR116W	CDS	Saccharomyces_cerevisiae
chrXII	387341	YLR120C	CDS	Saccharomyces_cerevisiae
chrXII	405233	YLR131C	CDS	Saccharomyces_cerevisiae
chrXII	417116	YLR137W	CDS	Saccharomyces_cerevisiae
chrXII	422659	YLR139C	CDS	Saccharomyces_cerevisiae
chrXII	531267	YLR189C	CDS	Saccharomyces_cerevisiae
chrXII	565307	YLR212C	CDS	Saccharomyces_cerevisiae
chrXII	626842	YLR245C	CDS	Saccharomyces_cerevisiae
chrXII	631364	YLR247C	CDS	Saccharomyces_cerevisiae
chrXII	646535	YLR256W	CDS	Saccharomyces_cerevisiae
chrXII	647547	YLR256W	CDS	Saccharomyces_cerevisiae
chrXII	659524	YLR257W	CDS	Saccharomyces_cerevisiae
chrXII	677520	YLR266C	CDS	Saccharomyces_cerevisiae
chrXII	700418	YLR278C	CDS	Saccharomyces_cerevisiae
chrXII	722298	YLR295C	CDS	Saccharomyces_cerevisiae
chrXII	749723	YLR309C	CDS	Saccharomyces_cerevisiae
chrXII	754139	YLR310C	CDS	Saccharomyces_cerevisiae
chrXII	791035	YLR331C	CDS	Saccharomyces_cerevisiae
chrXII	791035	YLR332W	CDS	Saccharomyces_cerevisiae
chrXII	798227	YLR335W	CDS	Saccharomyces_cerevisiae
chrXII	803946	YLR337C	CDS	Saccharomyces_cerevisiae
chrXII	804522	YLR337C	CDS	Saccharomyces_cerevisiae
chrXII	804522	YLR338W	CDS	Saccharomyces_cerevisiae
chrXII	828883	YLR350W	CDS	Saccharomyces_cerevisiae
chrXII	829245	YLR350W	CDS	Saccharomyces_cerevisiae
chrXII	849558	YLR361C-A	CDS	Saccharomyces_cerevisiae
chrXII	869382	YLR373C	CDS	Saccharomyces_cerevisiae
chrXII	878494	YLR380W	CDS	Saccharomyces_cerevisiae
chrXII	886549	YLR383W	CDS	Saccharomyces_cerevisiae
chrXII	907999	YLR394W	CDS	Saccharomyces_cerevisiae
chrXII	914097	YLR397C	CDS	Saccharomyces_cerevisiae
chrXII	924325	YLR401C	CDS	Saccharomyces_cerevisiae
chrXII	940226	YLR410W	CDS	Saccharomyces_cerevisiae
chrXII	998410	YLR430W	CDS	Saccharomyces_cerevisiae
chrXII	999138	YLR430W	CDS	Saccharomyces_cerevisiae
chrXII	1000018	YLR430W	CDS	Saccharomyces_cerevisiae
chrXII	1010005	YLR436C	CDS	Saccharomyces_cerevisiae
chrXII	1011967	YLR437C	CDS	Saccharomyces_cerevisiae
chrXII	1012623	YLR437C-A	CDS	Saccharomyces_cerevisiae
chrXII	1012623	YLR438W	CDS	Saccharomyces_cerevisiae
chrXII	1014593	YLR439W	CDS	Saccharomyces_cerevisiae
chrXII	1039476	YLR452C	CDS	Saccharomyces_cerevisiae
chrXII	1056547	YLR457C	CDS	Saccharomyces_cerevisiae
chrXII	1056547	YLR458W	CDS	Saccharomyces_cerevisiae
chrXIII	25102	YML123C	CDS	Saccharomyces_cerevisiae
chrXIII	45477	YML112W	CDS	Saccharomyces_cerevisiae
chrXIII	47349	YML111W	CDS	Saccharomyces_cerevisiae
chrXIII	54192	YML109W	CDS	Saccharomyces_cerevisiae
chrXIII	70951	YML100W	CDS	Saccharomyces_cerevisiae
chrXIII	74548	YML099C	CDS	Saccharomyces_cerevisiae
chrXIII	74548	YML099W-A	CDS	Saccharomyces_cerevisiae
chrXIII	82723	YML094W	CDS	Saccharomyces_cerevisiae
chrXIII	93743	YML088W	CDS	Saccharomyces_cerevisiae
chrXIII	102640	YML082W	CDS	Saccharomyces_cerevisiae
chrXIII	104096	YML081C-A	CDS	Saccharomyces_cerevisiae
chrXIII	105426	YML081W	CDS	Saccharomyces_cerevisiae
chrXIII	106502	YML081W	CDS	Saccharomyces_cerevisiae
chrXIII	120809	YML074C	CDS	Saccharomyces_cerevisiae
chrXIII	130230	YML071C	CDS	Saccharomyces_cerevisiae
chrXIII	156013	YML059C	CDS	Saccharomyces_cerevisiae
chrXIII	156455	YML059C	CDS	Saccharomyces_cerevisiae
chrXIII	157083	YML059C	CDS	Saccharomyces_cerevisiae
chrXIII	170652	YML052W	CDS	Saccharomyces_cerevisiae
chrXIII	171688	YML051W	CDS	Saccharomyces_cerevisiae
chrXIII	178524	YML048W	CDS	Saccharomyces_cerevisiae
chrXIII	191153	YML043C	CDS	Saccharomyces_cerevisiae
chrXIII	212965	YML032C	CDS	Saccharomyces_cerevisiae
chrXIII	214646	YML031W	CDS	Saccharomyces_cerevisiae
chrXIII	235416	YML018C	CDS	Saccharomyces_cerevisiae
chrXIII	238512	YML017W	CDS	Saccharomyces_cerevisiae
chrXIII	254528	YML007W	CDS	Saccharomyces_cerevisiae
chrXIII	260695	YML005W	CDS	Saccharomyces_cerevisiae
chrXIII	286221	YMR010W	CDS	Saccharomyces_cerevisiae
chrXIII	301238	YMR015C	CDS	Saccharomyces_cerevisiae
chrXIII	303456	YMR016C	CDS	Saccharomyces_cerevisiae
chrXIII	305082	YMR016C	CDS	Saccharomyces_cerevisiae
chrXIII	318837	YMR022W	CDS	Saccharomyces_cerevisiae
chrXIII	345334	YMR037C	CDS	Saccharomyces_cerevisiae
chrXIII	352749	YMR042W	CDS	Saccharomyces_cerevisiae
chrXIII	354511	YMR043W	CDS	Saccharomyces_cerevisiae
chrXIII	366621	YMR047C	CDS	Saccharomyces_cerevisiae
chrXIII	369299	YMR049C	CDS	Saccharomyces_cerevisiae
chrXIII	398095	YMR064W	CDS	Saccharomyces_cerevisiae
chrXIII	409271	YMR070W	CDS	Saccharomyces_cerevisiae
chrXIII	410040	YMR070W	CDS	Saccharomyces_cerevisiae
chrXIII	441202	YMR086W	CDS	Saccharomyces_cerevisiae
chrXIII	447221	YMR089C	CDS	Saccharomyces_cerevisiae
chrXIII	454108	YMR093W	CDS	Saccharomyces_cerevisiae
chrXIII	489592	YMR109W	CDS	Saccharomyces_cerevisiae
chrXIII	493597	YMR111C	CDS	Saccharomyces_cerevisiae
chrXIII	515601	YMR124W	CDS	Saccharomyces_cerevisiae
chrXIII	523818	YMR128W	CDS	Saccharomyces_cerevisiae
chrXIII	544762	YMR137C	CDS	Saccharomyces_cerevisiae
chrXIII	639857	YMR189W	CDS	Saccharomyces_cerevisiae
chrXIII	698174	YMR215W	CDS	Saccharomyces_cerevisiae
chrXIII	711549	YMR219W	CDS	Saccharomyces_cerevisiae
chrXIII	776042	YMR253C	CDS	Saccharomyces_cerevisiae
chrXIII	784763	YMR259C	CDS	Saccharomyces_cerevisiae
chrXIII	786869	YMR259C	CDS	Saccharomyces_cerevisiae
chrXIII	809743	YMR272C	CDS	Saccharomyces_cerevisiae
chrXIII	811871	YMR273C	CDS	Saccharomyces_cerevisiae
chrXIII	817986	YMR275C	CDS	Saccharomyces_cerevisiae
chrXIII	822206	YMR277W	CDS	Saccharomyces_cerevisiae
chrXIII	840631	YMR285C	CDS	Saccharomyces_cerevisiae
chrXIII	859485	YMR296C	CDS	Saccharomyces_cerevisiae
chrXIII	862803	YMR297W	CDS	Saccharomyces_cerevisiae
chrXIII	876987	YMR304W	CDS	Saccharomyces_cerevisiae
chrXIII	897391	YMR311C	CDS	Saccharomyces_cerevisiae
chrXIII	898632	YMR312W	CDS	Saccharomyces_cerevisiae
chrXIII	901978	YMR314W	CDS	Saccharomyces_cerevisiae
chrXIV	11782	YNL335W	CDS	Saccharomyces_cerevisiae
chrXIV	18501	YNL330C	CDS	Saccharomyces_cerevisiae
chrXIV	21440	YNL329C	CDS	Saccharomyces_cerevisiae
chrXIV	21878	YNL329C	CDS	Saccharomyces_cerevisiae
chrXIV	23082	YNL328C	CDS	Saccharomyces_cerevisiae
chrXIV	24243	YNL327W	CDS	Saccharomyces_cerevisiae
chrXIV	35188	YNL321W	CDS	Saccharomyces_cerevisiae
chrXIV	36738	YNL321W	CDS	Saccharomyces_cerevisiae
chrXIV	40709	YNL317W	CDS	Saccharomyces_cerevisiae
chrXIV	65905	YNL300W	CDS	Saccharomyces_cerevisiae
chrXIV	70178	YNL298W	CDS	Saccharomyces_cerevisiae
chrXIV	74787	YNL297C	CDS	Saccharomyces_cerevisiae
chrXIV	88080	YNL289W	CDS	Saccharomyces_cerevisiae
chrXIV	106064	YNL283C	CDS	Saccharomyces_cerevisiae
chrXIV	116041	YNL278W	CDS	Saccharomyces_cerevisiae
chrXIV	117557	YNL277W	CDS	Saccharomyces_cerevisiae
chrXIV	117927	YNL277W	CDS	Saccharomyces_cerevisiae
chrXIV	132298	YNL271C	CDS	Saccharomyces_cerevisiae
chrXIV	138616	YNL268W	CDS	Saccharomyces_cerevisiae
chrXIV	143284	YNL267W	CDS	Saccharomyces_cerevisiae
chrXIV	173616	YNL251C	CDS	Saccharomyces_cerevisiae
chrXIV	189753	YNL243W	CDS	Saccharomyces_cerevisiae
chrXIV	204342	YNL238W	CDS	Saccharomyces_cerevisiae
chrXIV	205694	YNL237W	CDS	Saccharomyces_cerevisiae
chrXIV	216372	YNL231C	CDS	Saccharomyces_cerevisiae
chrXIV	219767	YNL229C	CDS	Saccharomyces_cerevisiae
chrXIV	242558	YNL216W	CDS	Saccharomyces_cerevisiae
chrXIV	244939	YNL215W	CDS	Saccharomyces_cerevisiae
chrXIV	265242	YNL199C	CDS	Saccharomyces_cerevisiae
chrXIV	268129	YNL197C	CDS	Saccharomyces_cerevisiae
chrXIV	268834	YNL197C	CDS	Saccharomyces_cerevisiae
chrXIV	269454	YNL197C	CDS	Saccharomyces_cerevisiae
chrXIV	276917	YNL192W	CDS	Saccharomyces_cerevisiae
chrXIV	278124	YNL192W	CDS	Saccharomyces_cerevisiae
chrXIV	294550	YNL183C	CDS	Saccharomyces_cerevisiae
chrXIV	306471	YNL176C	CDS	Saccharomyces_cerevisiae
chrXIV	320404	YNL167C	CDS	Saccharomyces_cerevisiae
chrXIV	323040	YNL166C	CDS	Saccharomyces_cerevisiae
chrXIV	323430	YNL166C	CDS	Saccharomyces_cerevisiae
chrXIV	332758	YNL161W	CDS	Saccharomyces_cerevisiae
chrXIV	339727	YNL158W	CDS	Saccharomyces_cerevisiae
chrXIV	350531	YNL148C	CDS	Saccharomyces_cerevisiae
chrXIV	394097	YNL124W	CDS	Saccharomyces_cerevisiae
chrXIV	396528	YNL123W	CDS	Saccharomyces_cerevisiae
chrXIV	412812	YNL113W	CDS	Saccharomyces_cerevisiae
chrXIV	412812	YNL114C	CDS	Saccharomyces_cerevisiae
chrXIV	421473	YNL106C	CDS	Saccharomyces_cerevisiae
chrXIV	428559	YNL103W	CDS	Saccharomyces_cerevisiae
chrXIV	429001	YNL103W	CDS	Saccharomyces_cerevisiae
chrXIV	439092	YNL099C	CDS	Saccharomyces_cerevisiae
chrXIV	439965	YNL098C	CDS	Saccharomyces_cerevisiae
chrXIV	446483	YNL095C	CDS	Saccharomyces_cerevisiae
chrXIV	449087	YNL094W	CDS	Saccharomyces_cerevisiae
chrXIV	455412	YNL091W	CDS	Saccharomyces_cerevisiae
chrXIV	455812	YNL091W	CDS	Saccharomyces_cerevisiae
chrXIV	468793	YNL085W	CDS	Saccharomyces_cerevisiae
chrXIV	480623	YNL078W	CDS	Saccharomyces_cerevisiae
chrXIV	480902	YNL078W	CDS	Saccharomyces_cerevisiae
chrXIV	487305	YNL074C	CDS	Saccharomyces_cerevisiae
chrXIV	496676	YNL068C	CDS	Saccharomyces_cerevisiae
chrXIV	514812	YNL059C	CDS	Saccharomyces_cerevisiae
chrXIV	516610	YNL057W	CDS	Saccharomyces_cerevisiae
chrXIV	516610	YNL058C	CDS	Saccharomyces_cerevisiae
chrXIV	529286	YNL054W	CDS	Saccharomyces_cerevisiae
chrXIV	537575	YNL049C	CDS	Saccharomyces_cerevisiae
chrXIV	541328	YNL047C	CDS	Saccharomyces_cerevisiae
chrXIV	541714	YNL047C	CDS	Saccharomyces_cerevisiae
chrXIV	543567	YNL045W	CDS	Saccharomyces_cerevisiae
chrXIV	574666	YNL032W	CDS	Saccharomyces_cerevisiae
chrXIV	590128	YNL023C	CDS	Saccharomyces_cerevisiae
chrXIV	598850	YNL019C	CDS	Saccharomyces_cerevisiae
chrXIV	600203	YNL018C	CDS	Saccharomyces_cerevisiae
chrXIV	601279	YNL018C	CDS	Saccharomyces_cerevisiae
chrXIV	633362	YNR002C	CDS	Saccharomyces_cerevisiae
chrXIV	638481	YNR006W	CDS	Saccharomyces_cerevisiae
chrXIV	643312	YNR009W	CDS	Saccharomyces_cerevisiae
chrXIV	649208	YNR013C	CDS	Saccharomyces_cerevisiae
chrXIV	650347	YNR013C	CDS	Saccharomyces_cerevisiae
chrXIV	665466	YNR019W	CDS	Saccharomyces_cerevisiae
chrXIV	693965	YNR035C	CDS	Saccharomyces_cerevisiae
chrXIV	695983	YNR038W	CDS	Saccharomyces_cerevisiae
chrXIV	701989	YNR043W	CDS	Saccharomyces_cerevisiae
chrXIV	704407	YNR044W	CDS	Saccharomyces_cerevisiae
chrXIV	705447	YNR044W	CDS	Saccharomyces_cerevisiae
chrXIV	707960	YNR046W	CDS	Saccharomyces_cerevisiae
chrXIV	708908	YNR047W	CDS	Saccharomyces_cerevisiae
chrXIV	709283	YNR047W	CDS	Saccharomyces_cerevisiae
chrXIV	743059	YNR061C	CDS	Saccharomyces_cerevisiae
chrXIV	750466	YNR065C	CDS	Saccharomyces_cerevisiae
chrXIV	758168	YNR067C	CDS	Saccharomyces_cerevisiae
chrXIV	773000	YNR072W	CDS	Saccharomyces_cerevisiae
chrXV	54044	YOL144W	CDS	Saccharomyces_cerevisiae
chrXV	69552	YOL135C	CDS	Saccharomyces_cerevisiae
chrXV	89129	YOL123W	CDS	Saccharomyces_cerevisiae
chrXV	105068	YOL113W	CDS	Saccharomyces_cerevisiae
chrXV	124296	YOL103W	CDS	Saccharomyces_cerevisiae
chrXV	131121	YOL100W	CDS	Saccharomyces_cerevisiae
chrXV	153276	YOL089C	CDS	Saccharomyces_cerevisiae
chrXV	171802	YOL081W	CDS	Saccharomyces_cerevisiae
chrXV	172440	YOL081W	CDS	Saccharomyces_cerevisiae
chrXV	185521	YOL077W-A	CDS	Saccharomyces_cerevisiae
chrXV	203908	YOL066C	CDS	Saccharomyces_cerevisiae
chrXV	217229	YOL059W	CDS	Saccharomyces_cerevisiae
chrXV	232800	YOL052C	CDS	Saccharomyces_cerevisiae
chrXV	235641	YOL051W	CDS	Saccharomyces_cerevisiae
chrXV	236219	YOL051W	CDS	Saccharomyces_cerevisiae
chrXV	237295	YOL051W	CDS	Saccharomyces_cerevisiae
chrXV	284473	YOL021C	CDS	Saccharomyces_cerevisiae
chrXV	285239	YOL021C	CDS	Saccharomyces_cerevisiae
chrXV	301583	YOL013C	CDS	Saccharomyces_cerevisiae
chrXV	315162	YOL006C	CDS	Saccharomyces_cerevisiae
chrXV	318707	YOL004W	CDS	Saccharomyces_cerevisiae
chrXV	319838	YOL004W	CDS	Saccharomyces_cerevisiae
chrXV	330178	YOR002W	CDS	Saccharomyces_cerevisiae
chrXV	341913	YOR008C	CDS	Saccharomyces_cerevisiae
chrXV	358457	YOR014W	CDS	Saccharomyces_cerevisiae
chrXV	377107	YOR023C	CDS	Saccharomyces_cerevisiae
chrXV	379248	YOR025W	CDS	Saccharomyces_cerevisiae
chrXV	380403	YOR026W	CDS	Saccharomyces_cerevisiae
chrXV	409040	YOR042W	CDS	Saccharomyces_cerevisiae
chrXV	417220	YOR047C	CDS	Saccharomyces_cerevisiae
chrXV	450854	YOR066W	CDS	Saccharomyces_cerevisiae
chrXV	452150	YOR067C	CDS	Saccharomyces_cerevisiae
chrXV	456770	YOR070C	CDS	Saccharomyces_cerevisiae
chrXV	457506	YOR070C	CDS	Saccharomyces_cerevisiae
chrXV	460618	YOR071C	CDS	Saccharomyces_cerevisiae
chrXV	468917	YOR075W	CDS	Saccharomyces_cerevisiae
chrXV	479610	YOR082C	CDS	Saccharomyces_cerevisiae
chrXV	479610	YOR083W	CDS	Saccharomyces_cerevisiae
chrXV	482543	YOR085W	CDS	Saccharomyces_cerevisiae
chrXV	485484	YOR086C	CDS	Saccharomyces_cerevisiae
chrXV	492676	YOR090C	CDS	Saccharomyces_cerevisiae
chrXV	496033	YOR092W	CDS	Saccharomyces_cerevisiae
chrXV	528295	YOR109W	CDS	Saccharomyces_cerevisiae
chrXV	542312	YOR116C	CDS	Saccharomyces_cerevisiae
chrXV	546063	YOR117W	CDS	Saccharomyces_cerevisiae
chrXV	563741	YOR127W	CDS	Saccharomyces_cerevisiae
chrXV	587735	YOR140W	CDS	Saccharomyces_cerevisiae
chrXV	588187	YOR140W	CDS	Saccharomyces_cerevisiae
chrXV	668785	YOR178C	CDS	Saccharomyces_cerevisiae
chrXV	677003	YOR181W	CDS	Saccharomyces_cerevisiae
chrXV	688704	YOR188W	CDS	Saccharomyces_cerevisiae
chrXV	717280	YOR197W	CDS	Saccharomyces_cerevisiae
chrXV	736726	YOR209C	CDS	Saccharomyces_cerevisiae
chrXV	741109	YOR211C	CDS	Saccharomyces_cerevisiae
chrXV	752811	YOR219C	CDS	Saccharomyces_cerevisiae
chrXV	754806	YOR219C	CDS	Saccharomyces_cerevisiae
chrXV	761118	YOR224C	CDS	Saccharomyces_cerevisiae
chrXV	763449	YOR227W	CDS	Saccharomyces_cerevisiae
chrXV	792165	YOR243C	CDS	Saccharomyces_cerevisiae
chrXV	805667	YOR254C	CDS	Saccharomyces_cerevisiae
chrXV	811226	YOR257W	CDS	Saccharomyces_cerevisiae
chrXV	813626	YOR259C	CDS	Saccharomyces_cerevisiae
chrXV	819666	YOR264W	CDS	Saccharomyces_cerevisiae
chrXV	820553	YOR265W	CDS	Saccharomyces_cerevisiae
chrXV	822888	YOR267C	CDS	Saccharomyces_cerevisiae
chrXV	824673	YOR267C	CDS	Saccharomyces_cerevisiae
chrXV	836268	YOR273C	CDS	Saccharomyces_cerevisiae
chrXV	859609	YOR290C	CDS	Saccharomyces_cerevisiae
chrXV	889504	YOR305W	CDS	Saccharomyces_cerevisiae
chrXV	918846	YOR322C	CDS	Saccharomyces_cerevisiae
chrXV	920032	YOR322C	CDS	Saccharomyces_cerevisiae
chrXV	937625	YOR329C	CDS	Saccharomyces_cerevisiae
