Chromosome	m1A peak middle position	RefSeq ID	Segment	Cell
chr17	66076946	NM_001025572	5UTR	MEF
chr17	66123647	NM_001003919	5UTR	MEF
chr17	70818134	NM_177639	CDS	MEF
chr17	80061778	NM_144802	CDS	MEF
chr17	80062133	NM_144802	5UTR	MEF
chr17	83706245	NM_054082	5UTR	MEF
chr17	83708456	NM_054082	CDS	MEF
chr17	83738404	NM_054082	CDS	MEF
chr17	84186194	NM_001001806	CDS	MEF
chr17	84187081	NM_001001806	CDS	MEF
chr17	84187801	NM_001001806	5UTR	MEF
chr17	84790426	NM_028233	CDS	MEF
chr17	84958248	NM_001159496	5UTR	MEF
chr17	85688172	NM_011380	5UTR	MEF
chr17	86963408	NM_145491	5UTR	MEF
chr17	87672629	NM_008628	CDS	MEF
chr18	6765274	NM_181070	CDS	MEF
chr18	10029991	NM_021522	5UTR	MEF
chr18	10725713	NM_144860	5UTR	MEF
chr18	11840261	NM_001146287	CDS	MEF
chr18	32377409	NM_009668	CDS	MEF
chr18	34221060	NM_007462	5UTR	MEF
chr18	34777124	NM_001081256	5UTR	MEF
chr18	34861316	NM_007913	5UTR	MEF
chr18	34863592	NM_007913	CDS	MEF
chr18	34954252	NM_010481	5UTR	MEF
chr18	35598712	NM_026420	5UTR	MEF
chr18	36287198	NM_008989	CDS	MEF
chr18	36560935	NM_175375	CDS	MEF
chr18	36753551	NM_011879	CDS	MEF
chr18	42257162	NM_134137	CDS	MEF
chr18	52529512	NM_010728	5UTR	MEF
chr18	56708038	NM_010721	5UTR	MEF
chr18	57354816	NM_028447	5UTR	MEF
chr18	61555678	NM_146087	5UTR	MEF
chr18	63387001	NM_001039485	5UTR	MEF
chr18	63692162	NM_016792	CDS	MEF
chr18	64887871	NM_001114386	5UTR	MEF
chr18	67289376	NM_053261	5UTR	MEF
chr18	70568544	NM_010773	CDS	MEF
chr18	74939854	NM_010720	3UTR	MEF
chr18	75009801	NM_001001181	3UTR	MEF
chr18	75521670	NR_045879	ncRNA	MEF
chr18	75820310	NM_145356	5UTR	MEF
chr18	77065304	NM_008602	5UTR	MEF
chr18	82692719	NM_177832	5UTR	MEF
chr19	3851936	NM_013490	5UTR	MEF
chr19	3912633	NM_144870	5UTR	MEF
chr19	4103434	NR_075078	ncRNA	MEF
chr19	4192229	NM_031868	CDS	MEF
chr19	4214445	NM_019952	5UTR	MEF
chr19	4306155	NM_001290818	5UTR	MEF
chr19	4811530	NM_019869	5UTR	MEF
chr19	5118254	NR_045528	ncRNA	MEF
chr19	5388496	NR_033224	ncRNA	MEF
chr19	5422962	NM_024176	CDS	MEF
chr19	5424752	NM_024176	5UTR	MEF
chr19	5425237	NM_001256515	CDS	MEF
chr19	5475048	NM_001164352	CDS	MEF
chr19	5490580	NM_007687	5UTR	MEF
chr19	5602005	NM_026616	CDS	MEF
chr19	5666933	NM_144868	CDS	MEF
chr19	5746978	NM_008520	CDS	MEF
chr19	5801144	NR_002847	ncRNA	MEF
chr19	5801857	NR_002847	ncRNA	MEF
chr19	5827863	NR_131212	ncRNA	MEF
chr19	5843381	NR_003513	ncRNA	MEF
chr19	5845288	NR_003513	ncRNA	MEF
chr19	6277256	NM_010119	CDS	MEF
chr19	6335607	NM_001168488	CDS	MEF
chr19	6364022	NR_122118	ncRNA	MEF
chr19	6839625	NM_019924	CDS	MEF
chr19	6840385	NM_019924	CDS	MEF
chr19	6975297	NM_008889	CDS	MEF
chr19	7217479	NM_007750	CDS	MEF
chr19	7341536	NM_007928	5UTR	MEF
chr19	8820463	NM_001081196	CDS	MEF
chr19	8898142	NM_008060	CDS	MEF
chr19	8942229	NM_011842	5UTR	MEF
chr19	9876758	NM_016692	CDS	MEF
chr19	9982832	NR_073181	ncRNA	MEF
chr19	10101435	NM_019699	5UTR	MEF
chr19	10183094	NM_146094	CDS	MEF
chr19	10194543	NM_146094	CDS	MEF
chr19	10535417	NM_172302	CDS	MEF
chr19	10871645	NM_134142	3UTR	MEF
chr19	10895393	NM_001253843	5UTR	MEF
chr19	10948921	NM_023731	CDS	MEF
chr19	11966041	NM_001033174	CDS	MEF
chr19	12795224	NR_024093	ncRNA	MEF
chr19	18670940	NM_026120	5UTR	MEF
chr19	18713557	NM_177640	CDS	MEF
chr19	23273757	NM_153808	CDS	MEF
chr19	32388365	NM_144792	5UTR	MEF
chr19	34248492	NM_007392	CDS	MEF
chr19	41263916	NM_133352	5UTR	MEF
chr19	41933569	NM_023740	5UTR	MEF
chr19	42147548	NM_183195	5UTR	MEF
chr19	43674750	NM_145156	CDS	MEF
chr19	44107365	NM_001162410	CDS	MEF
chr19	44146013	NM_028607	CDS	MEF
chr19	45006771	NM_153796	5UTR	MEF
chr19	45660124	NM_013907	5UTR	MEF
chr19	45783130	NM_023799	CDS	MEF
chr19	45998468	NM_198296	5UTR	MEF
chr19	46045096	NM_001113408	5UTR	MEF
chr19	46056645	NM_001081214	CDS	MEF
chr19	46305866	NM_019408	5UTR	MEF
chr19	46599222	NM_001177812	CDS	MEF
chr19	47050687	NM_027654	CDS	MEF
chr19	47127074	NM_011053	CDS	MEF
chr19	53329541	NM_010847	5UTR	MEF
chr19	53903438	NM_001168492	5UTR	MEF
chr19	57061301	NM_178688	CDS	MEF
chr19	59459558	NM_010132	CDS	MEF
chr19	60226529	NM_029648	5UTR	MEF
chr19	60766594	NM_010123	CDS	MEF
chr19	60768863	NM_010123	CDS	MEF
chrUn_JH584304	54811	NR_003518	ncRNA	MEF
chrX	7671229	NM_019755	CDS	MEF
chrX	12080393	NM_029510	5UTR	MEF
chrX	13291208	NM_010028	CDS	MEF
chrX	20663043	NM_001136085	5UTR	MEF
chrX	20688661	NM_011049	5UTR	MEF
chrX	68678749	NM_001290424	5UTR	MEF
chrX	73494886	NM_007542	3UTR	MEF
chrX	74237526	NM_010227	CDS	MEF
chrX	74257144	NM_007927	CDS	MEF
chrX	74297236	NM_018794	CDS	MEF
chrX	74305326	NM_010273	5UTR	MEF
chrX	74329137	NM_008883	5UTR	MEF
chrX	94535994	NM_019791	CDS	MEF
chrX	94538702	NM_019791	CDS	MEF
chrX	96096163	NM_010833	5UTR	MEF
chrX	100626242	NM_008446	5UTR	MEF
chrX	103981157	NM_011276	5UTR	MEF
chrX	129750039	NM_172493	CDS	MEF
chrX	135796246	NM_026081	5UTR	MEF
chrX	136271545	NM_009750	CDS	MEF
chrX	137049673	NM_146261	5UTR	MEF
chrX	139871469	NM_029413	5UTR	MEF
chrX	142966609	NM_019496	CDS	MEF
chrX	151803444	NM_021523	5UTR	MEF
chrX	151907063	NM_021523	CDS	MEF
chrX	152145078	NM_001114664	CDS	MEF
chrX	153498339	NM_018798	5UTR	MEF
chrX	162760563	NM_009031	5UTR	MEF
chr1	14755754	NM_010827	5UTR	WT_ES
chr1	15805747	NM_009352	CDS	WT_ES
chr1	16619331	NR_073122	ncRNA	WT_ES
chr1	23922185	NM_028534	5UTR	WT_ES
chr1	33814451	NM_133817	5UTR	WT_ES
chr1	36068567	NM_015818	5UTR	WT_ES
chr1	36244181	NM_198899	5UTR	WT_ES
chr1	36445166	NM_001013374	CDS	WT_ES
chr1	37998240	NM_198303	5UTR	WT_ES
chr1	38129553	NM_019570	5UTR	WT_ES
chr1	55086892	NM_010477	CDS	WT_ES
chr1	58445377	NM_027374	5UTR	WT_ES
chr1	67034187	NM_021295	CDS	WT_ES
chr1	71590830	NM_001276409	CDS	WT_ES
chr1	72824587	NM_008342	CDS	WT_ES
chr1	75450722	NM_183022	5UTR	WT_ES
chr1	86350867	NM_010880	CDS	WT_ES
chr1	86356595	NM_010880	CDS	WT_ES
chr1	86526853	NM_008972	5UTR	WT_ES
chr1	86529529	NM_008972	CDS	WT_ES
chr1	86529774	NM_008972	CDS	WT_ES
chr1	91494748	NM_028718	5UTR	WT_ES
chr1	91501102	NM_028718	CDS	WT_ES
chr1	93343691	NM_023200	CDS	WT_ES
chr1	93635600	NM_021537	5UTR	WT_ES
chr1	106755532	NM_027534	CDS	WT_ES
chr1	118560103	NM_029709	CDS	WT_ES
chr1	118866645	NM_001081125	CDS	WT_ES
chr1	128417250	NM_177445	5UTR	WT_ES
chr1	131840944	NM_173865	CDS	WT_ES
chr1	131910638	NM_175294	5UTR	WT_ES
chr1	134560350	NM_152895	CDS	WT_ES
chr1	135257739	NM_001163131	CDS	WT_ES
chr1	143702641	NM_145991	5UTR	WT_ES
chr1	150455733	NM_021400	CDS	WT_ES
chr1	152090055	NM_197990	5UTR	WT_ES
chr1	155417310	NM_011273	5UTR	WT_ES
chr1	156558984	NM_009595	5UTR	WT_ES
chr1	160906511	NM_001024952	5UTR	WT_ES
chr1	162697659	NM_001081290	CDS	WT_ES
chr1	162698043	NM_001081290	CDS	WT_ES
chr1	162740432	NM_001081290	5UTR	WT_ES
chr1	164249136	NM_001276455	5UTR	WT_ES
chr1	167226438	NM_030724	CDS	WT_ES
chr1	175692473	NM_010098	CDS	WT_ES
chr1	178337221	NM_016805	CDS	WT_ES
chr1	178337665	NM_016805	5UTR	WT_ES
chr1	179803538	NM_026375	5UTR	WT_ES
chr1	180569030	NM_007415	5UTR	WT_ES
chr1	180585931	NM_007415	CDS	WT_ES
chr1	180851234	NM_145943	CDS	WT_ES
chr1	181923715	NM_008680	CDS	WT_ES
chr1	191026083	NR_027298	ncRNA	WT_ES
chr1	191575755	NM_178632	5UTR	WT_ES
chr2	18064755	NM_001252561	5UTR	WT_ES
chr2	25211287	NM_021393	5UTR	WT_ES
chr2	25223274	NM_146116	CDS	WT_ES
chr2	25574784	NM_029293	CDS	WT_ES
chr2	30066610	NM_001204875	5UTR	WT_ES
chr2	30070508	NM_023871	CDS	WT_ES
chr2	30071505	NM_023871	3UTR	WT_ES
chr2	31994675	NM_172268	CDS	WT_ES
chr2	32232458	NM_172661	3UTR	WT_ES
chr2	32312303	NR_125959	ncRNA	WT_ES
chr2	32712681	NM_130860	5UTR	WT_ES
chr2	32876256	NM_146119	5UTR	WT_ES
chr2	34406968	NM_177345	5UTR	WT_ES
chr2	38287273	NM_146122	5UTR	WT_ES
chr2	60210004	NM_020575	5UTR	WT_ES
chr2	69687064	NM_177244	CDS	WT_ES
chr2	72979185	NM_001098425	5UTR	WT_ES
chr2	75662884	NR_033513	ncRNA	WT_ES
chr2	80581071	NM_016965	5UTR	WT_ES
chr2	91260469	NM_028733	CDS	WT_ES
chr2	94438053	NM_007466	5UTR	WT_ES
chr2	109917856	NM_172671	5UTR	WT_ES
chr2	112367911	NM_026519	5UTR	WT_ES
chr2	113832576	NM_181416	3UTR	WT_ES
chr2	113848194	NM_181416	5UTR	WT_ES
chr2	118598356	NM_009773	5UTR	WT_ES
chr2	119799636	NM_019392	5UTR	WT_ES
chr2	121457221	NM_026318	CDS	WT_ES
chr2	122028682	NM_144545	CDS	WT_ES
chr2	122234898	NM_146126	CDS	WT_ES
chr2	125123505	NM_001162418	CDS	WT_ES
chr2	127210785	NM_177214	CDS	WT_ES
chr2	130450420	NM_001163688	5UTR	WT_ES
chr2	132253012	NM_011045	CDS	WT_ES
chr2	144011123	NM_133626	5UTR	WT_ES
chr2	153346198	NM_001039939	5UTR	WT_ES
chr2	153741360	NM_007896	5UTR	WT_ES
chr2	154657141	NM_029362	5UTR	WT_ES
chr2	155068964	NM_016661	CDS	WT_ES
chr2	157560487	NM_001291128	CDS	WT_ES
chr2	157871174	NM_025680	CDS	WT_ES
chr2	163059549	NM_008652	CDS	WT_ES
chr2	163072759	NM_008652	CDS	WT_ES
chr2	165034739	NM_144892	5UTR	WT_ES
chr2	166055568	NM_008679	CDS	WT_ES
chr2	168206869	NM_009628	5UTR	WT_ES
chr2	168749265	NM_201395	3UTR	WT_ES
chr2	173000282	NM_175112	5UTR	WT_ES
chr2	173659991	NM_024436	5UTR	WT_ES
chr2	173776264	NM_019806	CDS	WT_ES
chr2	174330230	NM_001077510	5UTR	WT_ES
chr2	174438889	NM_022325	CDS	WT_ES
chr2	180176981	NM_001081171	CDS	WT_ES
chr3	9004479	NM_001025264	5UTR	WT_ES
chr3	9251144	NM_177660	CDS	WT_ES
chr3	9251662	NM_177660	CDS	WT_ES
chr3	9609421	NM_133218	CDS	WT_ES
chr3	16183379	NM_001145919	5UTR	WT_ES
chr3	18055395	NM_021560	CDS	WT_ES
chr3	34650381	NM_011443	5UTR	WT_ES
chr3	38484760	NM_001167883	5UTR	WT_ES
chr3	41082869	NM_027558	CDS	WT_ES
chr3	51416199	NM_053089	5UTR	WT_ES
chr3	54807566	NM_133231	CDS	WT_ES
chr3	69126919	NM_008467	5UTR	WT_ES
chr3	88588080	NM_025448	3UTR	WT_ES
chr3	88621230	NM_008487	5UTR	WT_ES
chr3	89164947	NM_001163432	5UTR	WT_ES
chr3	90019281	NM_028475	CDS	WT_ES
chr3	90079783	NM_001253740	CDS	WT_ES
chr3	90231715	NM_206924	5UTR	WT_ES
chr3	90260843	NM_028881	CDS	WT_ES
chr3	90272348	NM_201407	CDS	WT_ES
chr3	90500066	NM_023215	CDS	WT_ES
chr3	93520538	NM_016740	5UTR	WT_ES
chr3	95658859	NM_008562	CDS	WT_ES
chr3	95937949	NM_023210	CDS	WT_ES
chr3	96173965	NM_153053	CDS	WT_ES
chr3	96268895	NM_178215	CDS	WT_ES
chr3	96623746	NM_001163170	CDS	WT_ES
chr3	96629996	NM_001102407	CDS	WT_ES
chr3	96727769	NM_026406	5UTR	WT_ES
chr3	103791168	NM_010432	5UTR	WT_ES
chr3	104638756	NM_009196	5UTR	WT_ES
chr3	105958888	NM_001304719	5UTR	WT_ES
chr3	107696348	NM_145542	5UTR	WT_ES
chr3	108186545	NM_001287093	5UTR	WT_ES
chr3	108904497	NM_025845	CDS	WT_ES
chr3	127896208	NM_027482	5UTR	WT_ES
chr3	129830749	NM_026578	CDS	WT_ES
chr3	144570062	NM_011828	5UTR	WT_ES
chr3	146404721	NM_001253768	5UTR	WT_ES
chr4	24850971	NM_001163020	5UTR	WT_ES
chr4	33248326	NM_001033225	CDS	WT_ES
chr4	34882852	NM_013889	CDS	WT_ES
chr4	35218824	NM_001081343	CDS	WT_ES
chr4	40279292	NM_001033305	CDS	WT_ES
chr4	41098083	NM_016689	CDS	WT_ES
chr4	41349159	NM_001290454	5UTR	WT_ES
chr4	41739460	NM_001286551	3UTR	WT_ES
chr4	43382136	NM_001037709	5UTR	WT_ES
chr4	43492910	NR_001460	ncRNA	WT_ES
chr4	46468706	NM_130889	CDS	WT_ES
chr4	46469955	NM_130889	CDS	WT_ES
chr4	46489384	NM_053179	CDS	WT_ES
chr4	47057193	NM_001024136	CDS	WT_ES
chr4	48617315	NM_021436	CDS	WT_ES
chr4	55350235	NM_009011	5UTR	WT_ES
chr4	55532269	NM_010637	5UTR	WT_ES
chr4	57956213	NM_011660	5UTR	WT_ES
chr4	86748656	NM_184088	5UTR	WT_ES
chr4	105109830	NM_178143	5UTR	WT_ES
chr4	106911718	NM_023672	5UTR	WT_ES
chr4	107066759	NM_025500	CDS	WT_ES
chr4	108460095	NM_175472	5UTR	WT_ES
chr4	115831447	NM_175308	CDS	WT_ES
chr4	115917627	NM_001025567	3UTR	WT_ES
chr4	118223843	NM_011213	CDS	WT_ES
chr4	118284836	NM_011213	5UTR	WT_ES
chr4	118291284	NM_011213	5UTR	WT_ES
chr4	118437138	NM_023223	5UTR	WT_ES
chr4	118620935	NM_026932	CDS	WT_ES
chr4	119279083	NM_011732	CDS	WT_ES
chr4	119294382	NM_011732	5UTR	WT_ES
chr4	123283099	NM_130881	5UTR	WT_ES
chr4	126753269	NM_011986	5UTR	WT_ES
chr4	127021799	NR_045010	ncRNA	WT_ES
chr4	129190000	NM_134151	CDS	WT_ES
chr4	129513811	NM_010807	5UTR	WT_ES
chr4	129534723	NM_008228	CDS	WT_ES
chr4	129742164	NR_045036	ncRNA	WT_ES
chr4	129820520	NM_008974	5UTR	WT_ES
chr4	130935343	NM_010686	3UTR	WT_ES
chr4	133194669	NM_153423	CDS	WT_ES
chr4	133535733	NM_010948	CDS	WT_ES
chr4	133672512	NM_001145956	5UTR	WT_ES
chr4	134853175	NM_025382	5UTR	WT_ES
chr4	135325036	NM_001130477	CDS	WT_ES
chr4	136602585	NM_133872	CDS	WT_ES
chr4	137535450	NM_008305	CDS	WT_ES
chr4	137569872	NM_008305	3UTR	WT_ES
chr4	137594338	NM_130879	5UTR	WT_ES
chr4	138304951	NM_007838	CDS	WT_ES
chr4	139477187	NM_001160319	CDS	WT_ES
chr4	140701623	NM_173867	5UTR	WT_ES
chr4	140702283	NM_173867	CDS	WT_ES
chr4	141301363	NM_010139	CDS	WT_ES
chr4	147940987	NM_029841	5UTR	WT_ES
chr4	149150437	NM_001081274	3UTR	WT_ES
chr4	150908372	NM_020569	CDS	WT_ES
chr4	151982959	NM_001145929	3UTR	WT_ES
chr4	154012307	NM_201226	CDS	WT_ES
chr4	154020067	NM_201226	3UTR	WT_ES
chr4	154278985	NM_001112744	CDS	WT_ES
chr4	155250213	NR_033802	ncRNA	WT_ES
chr4	155491481	NM_008142	5UTR	WT_ES
chr5	3596398	NM_172991	5UTR	WT_ES
chr5	5694049	NM_001285471	5UTR	WT_ES
chr5	24842322	NM_053075	5UTR	WT_ES
chr5	29781234	NM_001037940	CDS	WT_ES
chr5	30814784	NM_133350	5UTR	WT_ES
chr5	30869721	NM_144525	CDS	WT_ES
chr5	31189684	NM_001127356	CDS	WT_ES
chr5	32854169	NM_194340	5UTR	WT_ES
chr5	33019026	NM_011738	5UTR	WT_ES
chr5	33936208	NM_011914	CDS	WT_ES
chr5	34573845	NM_001102444	5UTR	WT_ES
chr5	35833120	NM_001177700	CDS	WT_ES
chr5	36796554	NM_026242	CDS	WT_ES
chr5	52184886	NR_104311	ncRNA	WT_ES
chr5	65537425	NM_016786	5UTR	WT_ES
chr5	67260745	NM_030108	5UTR	WT_ES
chr5	88554618	NM_023054	CDS	WT_ES
chr5	92898182	NM_001077596	5UTR	WT_ES
chr5	93093547	NM_001009818	5UTR	WT_ES
chr5	99978652	NM_007516	5UTR	WT_ES
chr5	103990287	NM_053262	3UTR	WT_ES
chr5	108065793	NM_013827	5UTR	WT_ES
chr5	108212199	NM_028481	CDS	WT_ES
chr5	112436457	NM_001253917	CDS	WT_ES
chr5	113015513	NM_001285806	5UTR	WT_ES
chr5	114432972	NM_029956	3UTR	WT_ES
chr5	115103396	NM_001271591	CDS	WT_ES
chr5	115157888	NM_175403	CDS	WT_ES
chr5	115272443	NM_016698	5UTR	WT_ES
chr5	115327314	NR_036616	ncRNA	WT_ES
chr5	115345903	NM_007748	CDS	WT_ES
chr5	117287488	NM_018858	CDS	WT_ES
chr5	118155311	NM_172721	CDS	WT_ES
chr5	120503422	NM_023625	CDS	WT_ES
chr5	121452320	NM_026129	CDS	WT_ES
chr5	122158472	NM_013636	5UTR	WT_ES
chr5	122501763	NR_027838	ncRNA	WT_ES
chr5	122821194	NM_021505	5UTR	WT_ES
chr5	124032168	NM_177876	CDS	WT_ES
chr5	125289718	NM_001205082	CDS	WT_ES
chr5	125340918	NM_001205082	5UTR	WT_ES
chr5	129020277	NM_009391	5UTR	WT_ES
chr5	129020558	NM_009391	CDS	WT_ES
chr5	129501355	NM_172276	5UTR	WT_ES
chr5	129942175	NM_027121	CDS	WT_ES
chr5	135857189	NM_021403	CDS	WT_ES
chr5	135888157	NM_013560	CDS	WT_ES
chr5	137307546	NM_001109910	5UTR	WT_ES
chr5	137684617	NM_178162	5UTR	WT_ES
chr5	137786346	NM_144913	5UTR	WT_ES
chr5	140419584	NM_133916	CDS	WT_ES
chr5	142903868	NM_007393	CDS	WT_ES
chr5	142905413	NM_007393	CDS	WT_ES
chr5	144789423	NM_001081362	CDS	WT_ES
chr5	145131479	NM_001033313	CDS	WT_ES
chr5	145183803	NM_020582	3UTR	WT_ES
chr5	149636142	NM_013559	5UTR	WT_ES
chr6	29212183	NM_011829	5UTR	WT_ES
chr6	30304428	NM_001169576	5UTR	WT_ES
chr6	30402063	NM_029742	CDS	WT_ES
chr6	31398926	NM_013791	CDS	WT_ES
chr6	34755804	NM_145575	CDS	WT_ES
chr6	39420205	NM_018810	CDS	WT_ES
chr6	47454404	NM_012042	5UTR	WT_ES
chr6	47594961	NM_007971	5UTR	WT_ES
chr6	49104246	NM_023670	CDS	WT_ES
chr6	50110362	NM_019939	5UTR	WT_ES
chr6	51464179	NR_104468	ncRNA	WT_ES
chr6	51464510	NM_016806	CDS	WT_ES
chr6	51469762	NR_104468	ncRNA	WT_ES
chr6	55038147	NM_180678	CDS	WT_ES
chr6	72957540	NM_001190327	3UTR	WT_ES
chr6	82652787	NM_025882	CDS	WT_ES
chr6	82730873	NM_013820	CDS	WT_ES
chr6	83195654	NM_001198866	CDS	WT_ES
chr6	85587782	NM_145223	CDS	WT_ES
chr6	86526062	NM_011865	5UTR	WT_ES
chr6	100287323	NM_019743	5UTR	WT_ES
chr6	100833809	NM_182939	5UTR	WT_ES
chr6	113237961	NM_026849	5UTR	WT_ES
chr6	116628838	NM_001302439	5UTR	WT_ES
chr6	117906942	NM_001166431	5UTR	WT_ES
chr6	120038565	NM_001185020	5UTR	WT_ES
chr6	122323469	NR_073364	ncRNA	WT_ES
chr6	122728098	NM_011401	3UTR	WT_ES
chr6	122839630	NM_021899	CDS	WT_ES
chr6	124698126	NM_145130	CDS	WT_ES
chr6	124712436	NM_007531	CDS	WT_ES
chr6	124913933	NM_026988	3UTR	WT_ES
chr6	124931518	NM_001170341	5UTR	WT_ES
chr6	124935868	NM_001170341	3UTR	WT_ES
chr6	125009753	NM_175557	5UTR	WT_ES
chr6	131388316	NM_011733	5UTR	WT_ES
chr6	134929189	NR_037956	ncRNA	WT_ES
chr6	136808494	NM_177688	CDS	WT_ES
chr6	137509233	NM_007945	CDS	WT_ES
chr6	140623956	NM_001005605	CDS	WT_ES
chr6	145250141	NM_021284	5UTR	WT_ES
chr7	4147662	NM_172736	3UTR	WT_ES
chr7	4523584	NM_001033548	CDS	WT_ES
chr7	13024561	NM_011588	5UTR	WT_ES
chr7	13037808	NM_145578	5UTR	WT_ES
chr7	15939577	NM_133831	CDS	WT_ES
chr7	15945961	NM_133831	CDS	WT_ES
chr7	16387721	NM_019748	CDS	WT_ES
chr7	16421471	NM_198631	CDS	WT_ES
chr7	19697010	NM_009696	CDS	WT_ES
chr7	24507261	NM_001290461	5UTR	WT_ES
chr7	24515292	NR_110958	ncRNA	WT_ES
chr7	25237606	NM_001031667	CDS	WT_ES
chr7	25282392	NM_027882	5UTR	WT_ES
chr7	28169800	NM_007991	5UTR	WT_ES
chr7	28174679	NM_007991	CDS	WT_ES
chr7	28294717	NM_007866	CDS	WT_ES
chr7	28811059	NM_177301	CDS	WT_ES
chr7	28962189	NM_021895	5UTR	WT_ES
chr7	29984075	NM_001033355	5UTR	WT_ES
chr7	30027201	NM_001033355	3UTR	WT_ES
chr7	30193994	NM_009795	CDS	WT_ES
chr7	30650023	NM_133693	CDS	WT_ES
chr7	34132915	NM_207212	CDS	WT_ES
chr7	38019401	NM_011274	5UTR	WT_ES
chr7	44543364	NM_011131	CDS	WT_ES
chr7	44639066	NM_001271538	CDS	WT_ES
chr7	44816467	NR_033136	ncRNA	WT_ES
chr7	44857458	NM_001290767	5UTR	WT_ES
chr7	44929352	NM_007458	5UTR	WT_ES
chr7	45126127	NM_009438	CDS	WT_ES
chr7	45128706	NM_009438	CDS	WT_ES
chr7	45159086	NM_001278207	CDS	WT_ES
chr7	45376989	NR_126539	ncRNA	WT_ES
chr7	45459688	NM_010240	5UTR	WT_ES
chr7	46033866	NM_153057	CDS	WT_ES
chr7	65371099	NM_009386	5UTR	WT_ES
chr7	83884210	NM_030705	5UTR	WT_ES
chr7	89338675	NM_028343	5UTR	WT_ES
chr7	89977018	NM_021876	CDS	WT_ES
chr7	89980561	NM_021876	5UTR	WT_ES
chr7	90130472	NM_146194	5UTR	WT_ES
chr7	99858805	NM_025668	CDS	WT_ES
chr7	101821818	NM_008887	CDS	WT_ES
chr7	102210350	NM_001291358	5UTR	WT_ES
chr7	107370865	NM_021889	5UTR	WT_ES
chr7	108934571	NM_025344	CDS	WT_ES
chr7	118243488	NM_001031814	5UTR	WT_ES
chr7	118695128	NM_019580	CDS	WT_ES
chr7	120899474	NM_001267710	CDS	WT_ES
chr7	126396583	NM_010900	CDS	WT_ES
chr7	126786168	NM_019674	CDS	WT_ES
chr7	126792174	NM_019674	5UTR	WT_ES
chr7	126799111	NM_001177307	5UTR	WT_ES
chr7	126884576	NM_001163774	5UTR	WT_ES
chr7	127512131	NR_024331	ncRNA	WT_ES
chr7	127980172	NM_139149	CDS	WT_ES
chr7	127981497	NM_139149	CDS	WT_ES
chr7	130519460	NM_001136054	CDS	WT_ES
chr7	133123268	NM_009980	5UTR	WT_ES
chr7	133709434	NM_025392	CDS	WT_ES
chr7	134756943	NM_001033420	CDS	WT_ES
chr7	140945999	NM_145387	CDS	WT_ES
chr7	141009749	NM_025378	CDS	WT_ES
chr7	141228855	NM_001081118	5UTR	WT_ES
chr7	141360191	NR_033532	ncRNA	WT_ES
chr7	141392281	NM_011528	CDS	WT_ES
chr7	141447961	NM_026020	CDS	WT_ES
chr7	143052916	NM_133655	5UTR	WT_ES
chr8	8690407	NM_176849	5UTR	WT_ES
chr8	13907844	NM_025785	5UTR	WT_ES
chr8	20410715	NR_028428	ncRNA	WT_ES
chr8	20424670	NR_028428	ncRNA	WT_ES
chr8	23237571	NM_024240	5UTR	WT_ES
chr8	25839840	NM_011791	CDS	WT_ES
chr8	25847631	NM_001080793	5UTR	WT_ES
chr8	27260495	NM_007918	CDS	WT_ES
chr8	34818622	NM_176933	CDS	WT_ES
chr8	46527247	NM_007981	CDS	WT_ES
chr8	47990341	NM_133791	5UTR	WT_ES
chr8	54529869	NM_029701	CDS	WT_ES
chr8	70673423	NM_015816	5UTR	WT_ES
chr8	70779648	NM_199308	CDS	WT_ES
chr8	70896271	NM_029751	CDS	WT_ES
chr8	72319118	NM_008452	CDS	WT_ES
chr8	72319931	NM_008452	CDS	WT_ES
chr8	72463212	NM_138585	CDS	WT_ES
chr8	80739099	NM_053124	5UTR	WT_ES
chr8	84104704	NM_172502	CDS	WT_ES
chr8	84857114	NM_025648	CDS	WT_ES
chr8	84970295	NM_011563	CDS	WT_ES
chr8	85025186	NM_019652	CDS	WT_ES
chr8	86885141	NM_030563	5UTR	WT_ES
chr8	94036923	NM_026623	5UTR	WT_ES
chr8	94172841	NM_008630	5UTR	WT_ES
chr8	94173406	NM_008630	CDS	WT_ES
chr8	94179285	NM_013602	5UTR	WT_ES
chr8	94386629	NM_022331	CDS	WT_ES
chr8	95888315	NM_010325	5UTR	WT_ES
chr8	105170842	NM_001161458	5UTR	WT_ES
chr8	105860684	NR_033574	ncRNA	WT_ES
chr8	106603461	NM_009864	5UTR	WT_ES
chr8	107096346	NR_104410	ncRNA	WT_ES
chr8	107150759	NM_025558	CDS	WT_ES
chr8	107588343	NM_010817	CDS	WT_ES
chr8	109778745	NM_009677	5UTR	WT_ES
chr8	111047070	NM_146217	CDS	WT_ES
chr8	122307602	NM_009569	CDS	WT_ES
chr8	122403301	NM_001029993	CDS	WT_ES
chr8	122568165	NM_026014	CDS	WT_ES
chr8	123477972	NR_028260	ncRNA	WT_ES
chr8	124520894	NM_029746	CDS	WT_ES
chr8	126970844	NM_172762	CDS	WT_ES
chr9	21569518	NM_021531	CDS	WT_ES
chr9	21760193	NM_026282	CDS	WT_ES
chr9	21767250	NM_145611	3UTR	WT_ES
chr9	22468214	NM_018739	5UTR	WT_ES
chr9	31030898	NM_172765	5UTR	WT_ES
chr9	35505826	NM_021339	3UTR	WT_ES
chr9	42193552	NR_040754	ncRNA	WT_ES
chr9	45042736	NM_007962	CDS	WT_ES
